Tanggal,Jam,Menit,Detik,Waktu,frekuensi,label
01/07/2025,12,1,12,12:01:12,6421,Tahap-0
01/07/2025,12,1,13,12:01:13,2457,Tahap-0
01/07/2025,12,1,13,12:01:13,1593,Tahap-0
01/07/2025,12,1,13,12:01:13,1383,Tahap-0
01/07/2025,12,1,13,12:01:13,760,Tahap-0
01/07/2025,12,1,13,12:01:13,889,Tahap-0
01/07/2025,12,1,13,12:01:13,584,Tahap-0
01/07/2025,12,1,13,12:01:13,705,Tahap-0
01/07/2025,12,1,13,12:01:13,621,Tahap-0
01/07/2025,12,1,13,12:01:13,521,Tahap-0
01/07/2025,12,1,13,12:01:13,275,Tahap-0
01/07/2025,12,1,14,12:01:14,199,Tahap-0
01/07/2025,12,1,14,12:01:14,306,Tahap-0
01/07/2025,12,1,14,12:01:14,408,Tahap-0
01/07/2025,12,1,14,12:01:14,327,Tahap-0
01/07/2025,12,1,14,12:01:14,264,Tahap-0
01/07/2025,12,1,14,12:01:14,248,Tahap-0
01/07/2025,12,1,14,12:01:14,244,Tahap-0
01/07/2025,12,1,14,12:01:14,279,Tahap-0
01/07/2025,12,1,14,12:01:14,235,Tahap-0
01/07/2025,12,1,14,12:01:14,121,Tahap-0
01/07/2025,12,1,15,12:01:15,370,Tahap-0
01/07/2025,12,1,15,12:01:15,237,Tahap-0
01/07/2025,12,1,15,12:01:15,512,Tahap-0
01/07/2025,12,1,15,12:01:15,230,Tahap-0
01/07/2025,12,1,15,12:01:15,183,Tahap-0
01/07/2025,12,1,15,12:01:15,126,Tahap-0
01/07/2025,12,1,15,12:01:15,226,Tahap-0
01/07/2025,12,1,15,12:01:15,207,Tahap-0
01/07/2025,12,1,15,12:01:15,232,Tahap-0
01/07/2025,12,1,15,12:01:15,145,Tahap-0
01/07/2025,12,1,16,12:01:16,206,Tahap-0
01/07/2025,12,1,16,12:01:16,207,Tahap-0
01/07/2025,12,1,16,12:01:16,246,Tahap-0
01/07/2025,12,1,16,12:01:16,167,Tahap-0
01/07/2025,12,1,16,12:01:16,75,Tahap-0
01/07/2025,12,1,16,12:01:16,210,Tahap-0
01/07/2025,12,1,16,12:01:16,207,Tahap-0
01/07/2025,12,1,16,12:01:16,231,Tahap-0
01/07/2025,12,1,16,12:01:16,56,Tahap-0
01/07/2025,12,1,16,12:01:16,86,Tahap-0
01/07/2025,12,1,17,12:01:17,140,Tahap-0
01/07/2025,12,1,17,12:01:17,217,Tahap-0
01/07/2025,12,1,17,12:01:17,114,Tahap-0
01/07/2025,12,1,17,12:01:17,95,Tahap-0
01/07/2025,12,1,17,12:01:17,429,Tahap-0
01/07/2025,12,1,17,12:01:17,150,Tahap-0
01/07/2025,12,1,17,12:01:17,175,Tahap-0
01/07/2025,12,1,17,12:01:17,184,Tahap-0
01/07/2025,12,1,17,12:01:17,50,Tahap-0
01/07/2025,12,1,17,12:01:17,101,Tahap-0
01/07/2025,12,1,18,12:01:18,168,Tahap-0
01/07/2025,12,1,18,12:01:18,162,Tahap-0
01/07/2025,12,1,18,12:01:18,145,Tahap-0
01/07/2025,12,1,18,12:01:18,56,Tahap-0
01/07/2025,12,1,18,12:01:18,138,Tahap-0
01/07/2025,12,1,18,12:01:18,107,Tahap-0
01/07/2025,12,1,18,12:01:18,41,Tahap-0
01/07/2025,12,1,18,12:01:18,222,Tahap-0
01/07/2025,12,1,18,12:01:18,71,Tahap-0
01/07/2025,12,1,18,12:01:18,202,Tahap-0
01/07/2025,12,1,19,12:01:19,148,Tahap-0
01/07/2025,12,1,19,12:01:19,112,Tahap-0
01/07/2025,12,1,19,12:01:19,136,Tahap-0
01/07/2025,12,1,19,12:01:19,69,Tahap-0
01/07/2025,12,1,19,12:01:19,133,Tahap-0
01/07/2025,12,1,19,12:01:19,261,Tahap-0
01/07/2025,12,1,19,12:01:19,219,Tahap-0
01/07/2025,12,1,19,12:01:19,496,Tahap-0
01/07/2025,12,1,19,12:01:19,363,Tahap-0
01/07/2025,12,1,19,12:01:19,195,Tahap-0
01/07/2025,12,1,20,12:01:20,170,Tahap-0
01/07/2025,12,1,20,12:01:20,185,Tahap-0
01/07/2025,12,1,20,12:01:20,207,Tahap-0
01/07/2025,12,1,20,12:01:20,4,Tahap-0
01/07/2025,12,1,20,12:01:20,111,Tahap-0
01/07/2025,12,1,20,12:01:20,141,Tahap-0
01/07/2025,12,1,20,12:01:20,191,Tahap-0
01/07/2025,12,1,20,12:01:20,132,Tahap-0
