Tanggal,Jam,Menit,Detik,Waktu,frekuensi,label
01/27/2025,10,35,36,10:35:36,220,Tahap-4
01/27/2025,10,35,36,10:35:36,199,Tahap-4
01/27/2025,10,35,36,10:35:36,134,Tahap-4
01/27/2025,10,35,36,10:35:36,176,Tahap-4
01/27/2025,10,35,36,10:35:36,121,Tahap-4
01/27/2025,10,35,36,10:35:36,123,Tahap-4
01/27/2025,10,35,36,10:35:36,123,Tahap-4
01/27/2025,10,35,36,10:35:36,122,Tahap-4
01/27/2025,10,35,36,10:35:36,130,Tahap-4
01/27/2025,10,35,36,10:35:36,97,Tahap-4
01/27/2025,10,35,36,10:35:36,90,Tahap-4
01/27/2025,10,35,36,10:35:36,78,Tahap-4
01/27/2025,10,35,36,10:35:36,47,Tahap-4
01/27/2025,10,35,36,10:35:36,56,Tahap-4
01/27/2025,10,35,36,10:35:36,57,Tahap-4
01/27/2025,10,35,36,10:35:36,77,Tahap-4
01/27/2025,10,35,36,10:35:36,62,Tahap-4
01/27/2025,10,35,36,10:35:36,64,Tahap-4
01/27/2025,10,35,36,10:35:36,68,Tahap-4
01/27/2025,10,35,36,10:35:36,17,Tahap-4
01/27/2025,10,35,36,10:35:36,57,Tahap-4
01/27/2025,10,35,36,10:35:36,58,Tahap-4
01/27/2025,10,35,36,10:35:36,68,Tahap-4
01/27/2025,10,35,37,10:35:37,35,Tahap-4
01/27/2025,10,35,37,10:35:37,65,Tahap-4
01/27/2025,10,35,37,10:35:37,46,Tahap-4
01/27/2025,10,35,37,10:35:37,34,Tahap-4
01/27/2025,10,35,37,10:35:37,40,Tahap-4
01/27/2025,10,35,37,10:35:37,38,Tahap-4
01/27/2025,10,35,37,10:35:37,44,Tahap-4
01/27/2025,10,35,37,10:35:37,31,Tahap-4
01/27/2025,10,35,37,10:35:37,26,Tahap-4
01/27/2025,10,35,37,10:35:37,28,Tahap-4
01/27/2025,10,35,38,10:35:38,19,Tahap-4
01/27/2025,10,35,38,10:35:38,26,Tahap-4
01/27/2025,10,35,38,10:35:38,22,Tahap-4
01/27/2025,10,35,38,10:35:38,48,Tahap-4
01/27/2025,10,35,38,10:35:38,38,Tahap-4
01/27/2025,10,35,38,10:35:38,44,Tahap-4
01/27/2025,10,35,38,10:35:38,38,Tahap-4
01/27/2025,10,35,38,10:35:38,22,Tahap-4
01/27/2025,10,35,38,10:35:38,61,Tahap-4
01/27/2025,10,35,38,10:35:38,66,Tahap-4
01/27/2025,10,35,39,10:35:39,12,Tahap-4
01/27/2025,10,35,39,10:35:39,37,Tahap-4
01/27/2025,10,35,39,10:35:39,20,Tahap-4
01/27/2025,10,35,39,10:35:39,37,Tahap-4
01/27/2025,10,35,39,10:35:39,31,Tahap-4
01/27/2025,10,35,39,10:35:39,11,Tahap-4
01/27/2025,10,35,39,10:35:39,57,Tahap-4
01/27/2025,10,35,39,10:35:39,44,Tahap-4
01/27/2025,10,35,39,10:35:39,42,Tahap-4
01/27/2025,10,35,39,10:35:39,72,Tahap-4
01/27/2025,10,35,40,10:35:40,42,Tahap-4
01/27/2025,10,35,40,10:35:40,15,Tahap-4
01/27/2025,10,35,40,10:35:40,42,Tahap-4
01/27/2025,10,35,40,10:35:40,3,Tahap-4
01/27/2025,10,35,40,10:35:40,51,Tahap-4
01/27/2025,10,35,40,10:35:40,28,Tahap-4
01/27/2025,10,35,40,10:35:40,40,Tahap-4
01/27/2025,10,35,40,10:35:40,41,Tahap-4
01/27/2025,10,35,40,10:35:40,16,Tahap-4
01/27/2025,10,35,40,10:35:40,9,Tahap-4
01/27/2025,10,35,41,10:35:41,20,Tahap-4
01/27/2025,10,35,41,10:35:41,44,Tahap-4
01/27/2025,10,35,41,10:35:41,32,Tahap-4
01/27/2025,10,35,41,10:35:41,36,Tahap-4
01/27/2025,10,35,41,10:35:41,48,Tahap-4
01/27/2025,10,35,41,10:35:41,46,Tahap-4
01/27/2025,10,35,41,10:35:41,7,Tahap-4
01/27/2025,10,35,41,10:35:41,17,Tahap-4
01/27/2025,10,35,41,10:35:41,35,Tahap-4
01/27/2025,10,35,41,10:35:41,28,Tahap-4
01/27/2025,10,35,42,10:35:42,24,Tahap-4
01/27/2025,10,35,42,10:35:42,30,Tahap-4
01/27/2025,10,35,42,10:35:42,44,Tahap-4
01/27/2025,10,35,42,10:35:42,34,Tahap-4
01/27/2025,10,35,42,10:35:42,16,Tahap-4
01/27/2025,10,35,42,10:35:42,20,Tahap-4
01/27/2025,10,35,42,10:35:42,37,Tahap-4
01/27/2025,10,35,42,10:35:42,12,Tahap-4
01/27/2025,10,35,42,10:35:42,6,Tahap-4
01/27/2025,10,35,42,10:35:42,49,Tahap-4
01/27/2025,10,35,43,10:35:43,37,Tahap-4
01/27/2025,10,35,43,10:35:43,12,Tahap-4
01/27/2025,10,35,43,10:35:43,39,Tahap-4
01/27/2025,10,35,43,10:35:43,22,Tahap-4
01/27/2025,10,35,43,10:35:43,28,Tahap-4
01/27/2025,10,35,43,10:35:43,26,Tahap-4
01/27/2025,10,35,43,10:35:43,33,Tahap-4
01/27/2025,10,35,43,10:35:43,17,Tahap-4
01/27/2025,10,35,43,10:35:43,8,Tahap-4
01/27/2025,10,35,43,10:35:43,28,Tahap-4
01/27/2025,10,35,44,10:35:44,30,Tahap-4
01/27/2025,10,35,44,10:35:44,54,Tahap-4
01/27/2025,10,35,44,10:35:44,4,Tahap-4
01/27/2025,10,35,44,10:35:44,10,Tahap-4
01/27/2025,10,35,44,10:35:44,1,Tahap-4
01/27/2025,10,35,44,10:35:44,12,Tahap-4
01/27/2025,10,35,44,10:35:44,25,Tahap-4
01/27/2025,10,35,44,10:35:44,28,Tahap-4
01/27/2025,10,35,44,10:35:44,40,Tahap-4
01/27/2025,10,35,44,10:35:44,56,Tahap-4
01/27/2025,10,35,45,10:35:45,54,Tahap-4
01/27/2025,10,35,45,10:35:45,12,Tahap-4
01/27/2025,10,35,45,10:35:45,24,Tahap-4
01/27/2025,10,35,45,10:35:45,33,Tahap-4
01/27/2025,10,35,45,10:35:45,33,Tahap-4
01/27/2025,10,35,45,10:35:45,1,Tahap-4
01/27/2025,10,35,45,10:35:45,115,Tahap-4
01/27/2025,10,35,45,10:35:45,45,Tahap-4
01/27/2025,10,35,45,10:35:45,54,Tahap-4
01/27/2025,10,35,45,10:35:45,30,Tahap-4
01/27/2025,10,35,46,10:35:46,30,Tahap-4
01/27/2025,10,35,46,10:35:46,56,Tahap-4
01/27/2025,10,35,46,10:35:46,55,Tahap-4
01/27/2025,10,35,46,10:35:46,21,Tahap-4
01/27/2025,10,35,46,10:35:46,103,Tahap-4
01/27/2025,10,35,46,10:35:46,35,Tahap-4
01/27/2025,10,35,46,10:35:46,38,Tahap-4
01/27/2025,10,35,46,10:35:46,29,Tahap-4
01/27/2025,10,35,46,10:35:46,34,Tahap-4
01/27/2025,10,35,46,10:35:46,32,Tahap-4
01/27/2025,10,35,47,10:35:47,-4,Tahap-4
01/27/2025,10,35,47,10:35:47,-1,Tahap-4
01/27/2025,10,35,47,10:35:47,2,Tahap-4
01/27/2025,10,35,47,10:35:47,-1,Tahap-4
01/27/2025,10,35,47,10:35:47,2,Tahap-4
01/27/2025,10,35,47,10:35:47,-3,Tahap-4
01/27/2025,10,35,47,10:35:47,2,Tahap-4
01/27/2025,10,35,47,10:35:47,-1,Tahap-4
01/27/2025,10,35,47,10:35:47,-2,Tahap-4
01/27/2025,10,35,48,10:35:48,1,Tahap-4
01/27/2025,10,35,48,10:35:48,-5,Tahap-4
01/27/2025,10,35,48,10:35:48,-1,Tahap-4
01/27/2025,10,35,48,10:35:48,1,Tahap-4
01/27/2025,10,35,48,10:35:48,-3,Tahap-4
01/27/2025,10,35,48,10:35:48,-2,Tahap-4
01/27/2025,10,35,49,10:35:49,1,Tahap-4
01/27/2025,10,35,49,10:35:49,-3,Tahap-4
01/27/2025,10,35,49,10:35:49,-4,Tahap-4
01/27/2025,10,35,49,10:35:49,-3,Tahap-4
01/27/2025,10,35,49,10:35:49,-5,Tahap-4
01/27/2025,10,35,49,10:35:49,-3,Tahap-4
01/27/2025,10,35,49,10:35:49,-3,Tahap-4
01/27/2025,10,35,49,10:35:49,-4,Tahap-4
01/27/2025,10,35,49,10:35:49,-7,Tahap-4
01/27/2025,10,35,49,10:35:49,-4,Tahap-4
01/27/2025,10,35,50,10:35:50,-3,Tahap-4
01/27/2025,10,35,50,10:35:50,-5,Tahap-4
01/27/2025,10,35,50,10:35:50,-3,Tahap-4
01/27/2025,10,35,50,10:35:50,-5,Tahap-4
01/27/2025,10,35,50,10:35:50,-2,Tahap-4
01/27/2025,10,35,50,10:35:50,-6,Tahap-4
