Tanggal,Jam,Menit,Detik,Waktu,frekuensi,label
01/22/2025,13,6,1,13:06:01,450,Tahap-4
01/22/2025,13,6,1,13:06:01,468,Tahap-4
01/22/2025,13,6,1,13:06:01,331,Tahap-4
01/22/2025,13,6,1,13:06:01,1523,Tahap-4
01/22/2025,13,6,1,13:06:01,734,Tahap-4
01/22/2025,13,6,1,13:06:01,115,Tahap-4
01/22/2025,13,6,1,13:06:01,303,Tahap-4
01/22/2025,13,6,1,13:06:01,14,Tahap-4
01/22/2025,13,6,1,13:06:01,62,Tahap-4
01/22/2025,13,6,1,13:06:01,261,Tahap-4
01/22/2025,13,6,2,13:06:02,58,Tahap-4
01/22/2025,13,6,2,13:06:02,78,Tahap-4
01/22/2025,13,6,2,13:06:02,205,Tahap-4
01/22/2025,13,6,2,13:06:02,49,Tahap-4
01/22/2025,13,6,2,13:06:02,167,Tahap-4
01/22/2025,13,6,2,13:06:02,347,Tahap-4
01/22/2025,13,6,2,13:06:02,20,Tahap-4
01/22/2025,13,6,2,13:06:02,141,Tahap-4
01/22/2025,13,6,2,13:06:02,166,Tahap-4
01/22/2025,13,6,2,13:06:02,460,Tahap-4
01/22/2025,13,6,3,13:06:03,445,Tahap-4
01/22/2025,13,6,3,13:06:03,352,Tahap-4
01/22/2025,13,6,3,13:06:03,573,Tahap-4
01/22/2025,13,6,3,13:06:03,841,Tahap-4
01/22/2025,13,6,3,13:06:03,661,Tahap-4
01/22/2025,13,6,3,13:06:03,384,Tahap-4
01/22/2025,13,6,3,13:06:03,328,Tahap-4
01/22/2025,13,6,3,13:06:03,580,Tahap-4
01/22/2025,13,6,3,13:06:03,248,Tahap-4
01/22/2025,13,6,3,13:06:03,140,Tahap-4
01/22/2025,13,6,4,13:06:04,80,Tahap-4
01/22/2025,13,6,4,13:06:04,119,Tahap-4
01/22/2025,13,6,4,13:06:04,314,Tahap-4
01/22/2025,13,6,4,13:06:04,86,Tahap-4
01/22/2025,13,6,4,13:06:04,144,Tahap-4
01/22/2025,13,6,4,13:06:04,113,Tahap-4
01/22/2025,13,6,4,13:06:04,634,Tahap-4
01/22/2025,13,6,4,13:06:04,80,Tahap-4
01/22/2025,13,6,4,13:06:04,-92,Tahap-4
01/22/2025,13,6,4,13:06:04,-140,Tahap-4
01/22/2025,13,6,5,13:06:05,16,Tahap-4
01/22/2025,13,6,5,13:06:05,-72,Tahap-4
01/22/2025,13,6,5,13:06:05,32,Tahap-4
01/22/2025,13,6,5,13:06:05,-104,Tahap-4
01/22/2025,13,6,5,13:06:05,4,Tahap-4
01/22/2025,13,6,5,13:06:05,-164,Tahap-4
01/22/2025,13,6,5,13:06:05,4,Tahap-4
01/22/2025,13,6,5,13:06:05,-108,Tahap-4
01/22/2025,13,6,5,13:06:05,60,Tahap-4
01/22/2025,13,6,5,13:06:05,-116,Tahap-4
01/22/2025,13,6,6,13:06:06,-72,Tahap-4
01/22/2025,13,6,6,13:06:06,-32,Tahap-4
01/22/2025,13,6,6,13:06:06,-92,Tahap-4
01/22/2025,13,6,6,13:06:06,-20,Tahap-4
01/22/2025,13,6,6,13:06:06,-84,Tahap-4
01/22/2025,13,6,6,13:06:06,-96,Tahap-4
01/22/2025,13,6,6,13:06:06,-100,Tahap-4
01/22/2025,13,6,6,13:06:06,-168,Tahap-4
01/22/2025,13,6,6,13:06:06,-80,Tahap-4
01/22/2025,13,6,6,13:06:06,52,Tahap-4
01/22/2025,13,6,7,13:06:07,-72,Tahap-4
01/22/2025,13,6,7,13:06:07,-152,Tahap-4
01/22/2025,13,6,7,13:06:07,24,Tahap-4
01/22/2025,13,6,7,13:06:07,-140,Tahap-4
01/22/2025,13,6,7,13:06:07,-104,Tahap-4
01/22/2025,13,6,7,13:06:07,-96,Tahap-4
01/22/2025,13,6,7,13:06:07,-20,Tahap-4
01/22/2025,13,6,7,13:06:07,-104,Tahap-4
01/22/2025,13,6,7,13:06:07,-112,Tahap-4
01/22/2025,13,6,8,13:06:08,44,Tahap-4
01/22/2025,13,6,8,13:06:08,-100,Tahap-4
01/22/2025,13,6,8,13:06:08,4,Tahap-4
01/22/2025,13,6,8,13:06:08,-36,Tahap-4
