Tanggal,Jam,Menit,Detik,Waktu,frekuensi,label
01/08/2025,13,41,23,13:41:23,4618,Tahap-1
01/08/2025,13,41,23,13:41:23,1415,Tahap-1
01/08/2025,13,41,23,13:41:23,678,Tahap-1
01/08/2025,13,41,23,13:41:23,1005,Tahap-1
01/08/2025,13,41,23,13:41:23,741,Tahap-1
01/08/2025,13,41,23,13:41:23,946,Tahap-1
01/08/2025,13,41,23,13:41:23,2328,Tahap-1
01/08/2025,13,41,23,13:41:23,2208,Tahap-1
01/08/2025,13,41,24,13:41:24,711,Tahap-1
01/08/2025,13,41,24,13:41:24,447,Tahap-1
01/08/2025,13,41,24,13:41:24,372,Tahap-1
01/08/2025,13,41,24,13:41:24,337,Tahap-1
01/08/2025,13,41,24,13:41:24,297,Tahap-1
01/08/2025,13,41,24,13:41:24,429,Tahap-1
01/08/2025,13,41,24,13:41:24,320,Tahap-1
01/08/2025,13,41,24,13:41:24,181,Tahap-1
01/08/2025,13,41,24,13:41:24,206,Tahap-1
01/08/2025,13,41,24,13:41:24,172,Tahap-1
01/08/2025,13,41,25,13:41:25,226,Tahap-1
01/08/2025,13,41,25,13:41:25,164,Tahap-1
01/08/2025,13,41,25,13:41:25,187,Tahap-1
01/08/2025,13,41,25,13:41:25,116,Tahap-1
01/08/2025,13,41,25,13:41:25,279,Tahap-1
01/08/2025,13,41,25,13:41:25,143,Tahap-1
01/08/2025,13,41,25,13:41:25,133,Tahap-1
01/08/2025,13,41,25,13:41:25,98,Tahap-1
01/08/2025,13,41,25,13:41:25,65,Tahap-1
01/08/2025,13,41,25,13:41:25,129,Tahap-1
01/08/2025,13,41,26,13:41:26,77,Tahap-1
01/08/2025,13,41,26,13:41:26,188,Tahap-1
01/08/2025,13,41,26,13:41:26,133,Tahap-1
01/08/2025,13,41,26,13:41:26,137,Tahap-1
01/08/2025,13,41,26,13:41:26,198,Tahap-1
01/08/2025,13,41,26,13:41:26,49,Tahap-1
01/08/2025,13,41,26,13:41:26,251,Tahap-1
01/08/2025,13,41,26,13:41:26,131,Tahap-1
01/08/2025,13,41,26,13:41:26,94,Tahap-1
01/08/2025,13,41,26,13:41:26,231,Tahap-1
01/08/2025,13,41,27,13:41:27,64,Tahap-1
01/08/2025,13,41,27,13:41:27,52,Tahap-1
01/08/2025,13,41,27,13:41:27,43,Tahap-1
01/08/2025,13,41,27,13:41:27,151,Tahap-1
01/08/2025,13,41,27,13:41:27,233,Tahap-1
01/08/2025,13,41,27,13:41:27,127,Tahap-1
01/08/2025,13,41,27,13:41:27,417,Tahap-1
01/08/2025,13,41,27,13:41:27,80,Tahap-1
01/08/2025,13,41,27,13:41:27,19,Tahap-1
01/08/2025,13,41,27,13:41:27,150,Tahap-1
01/08/2025,13,41,28,13:41:28,29,Tahap-1
01/08/2025,13,41,28,13:41:28,42,Tahap-1
01/08/2025,13,41,28,13:41:28,33,Tahap-1
01/08/2025,13,41,28,13:41:28,51,Tahap-1
01/08/2025,13,41,28,13:41:28,31,Tahap-1
01/08/2025,13,41,28,13:41:28,112,Tahap-1
01/08/2025,13,41,28,13:41:28,50,Tahap-1
01/08/2025,13,41,28,13:41:28,160,Tahap-1
01/08/2025,13,41,28,13:41:28,49,Tahap-1
01/08/2025,13,41,28,13:41:28,104,Tahap-1
01/08/2025,13,41,29,13:41:29,46,Tahap-1
01/08/2025,13,41,29,13:41:29,15,Tahap-1
01/08/2025,13,41,29,13:41:29,228,Tahap-1
01/08/2025,13,41,29,13:41:29,143,Tahap-1
01/08/2025,13,41,29,13:41:29,85,Tahap-1
01/08/2025,13,41,29,13:41:29,27,Tahap-1
01/08/2025,13,41,29,13:41:29,126,Tahap-1
01/08/2025,13,41,29,13:41:29,283,Tahap-1
01/08/2025,13,41,29,13:41:29,268,Tahap-1
01/08/2025,13,41,29,13:41:29,212,Tahap-1
01/08/2025,13,41,30,13:41:30,840,Tahap-1
01/08/2025,13,41,30,13:41:30,247,Tahap-1
01/08/2025,13,41,30,13:41:30,78,Tahap-1
01/08/2025,13,41,30,13:41:30,62,Tahap-1
01/08/2025,13,41,30,13:41:30,94,Tahap-1
01/08/2025,13,41,30,13:41:30,111,Tahap-1
01/08/2025,13,41,30,13:41:30,98,Tahap-1
01/08/2025,13,41,30,13:41:30,75,Tahap-1
01/08/2025,13,41,30,13:41:30,153,Tahap-1
01/08/2025,13,41,30,13:41:30,95,Tahap-1
01/08/2025,13,41,31,13:41:31,91,Tahap-1
01/08/2025,13,41,31,13:41:31,106,Tahap-1
01/08/2025,13,41,31,13:41:31,64,Tahap-1
01/08/2025,13,41,31,13:41:31,132,Tahap-1
01/08/2025,13,41,31,13:41:31,152,Tahap-1
01/08/2025,13,41,31,13:41:31,289,Tahap-1
01/08/2025,13,41,31,13:41:31,604,Tahap-1
01/08/2025,13,41,31,13:41:31,552,Tahap-1
01/08/2025,13,41,31,13:41:31,114,Tahap-1
01/08/2025,13,41,31,13:41:31,65,Tahap-1
01/08/2025,13,41,31,13:41:31,114,Tahap-1
01/08/2025,13,41,32,13:41:32,300,Tahap-1
01/08/2025,13,41,32,13:41:32,240,Tahap-1
01/08/2025,13,41,32,13:41:32,200,Tahap-1
01/08/2025,13,41,32,13:41:32,1581,Tahap-1
01/08/2025,13,41,32,13:41:32,399,Tahap-1
01/08/2025,13,41,32,13:41:32,293,Tahap-1
01/08/2025,13,41,32,13:41:32,313,Tahap-1
01/08/2025,13,41,32,13:41:32,165,Tahap-1
01/08/2025,13,41,32,13:41:32,201,Tahap-1
01/08/2025,13,41,32,13:41:32,119,Tahap-1
01/08/2025,13,41,33,13:41:33,149,Tahap-1
01/08/2025,13,41,33,13:41:33,171,Tahap-1
01/08/2025,13,41,33,13:41:33,104,Tahap-1
01/08/2025,13,41,33,13:41:33,333,Tahap-1
01/08/2025,13,41,33,13:41:33,125,Tahap-1
01/08/2025,13,41,33,13:41:33,136,Tahap-1
01/08/2025,13,41,33,13:41:33,1,Tahap-1
01/08/2025,13,41,33,13:41:33,170,Tahap-1
01/08/2025,13,41,33,13:41:33,142,Tahap-1
01/08/2025,13,41,33,13:41:33,253,Tahap-1
01/08/2025,13,41,34,13:41:34,142,Tahap-1
01/08/2025,13,41,34,13:41:34,301,Tahap-1
01/08/2025,13,41,34,13:41:34,497,Tahap-1
01/08/2025,13,41,34,13:41:34,317,Tahap-1
01/08/2025,13,41,34,13:41:34,990,Tahap-1
01/08/2025,13,41,34,13:41:34,788,Tahap-1
01/08/2025,13,41,34,13:41:34,264,Tahap-1
01/08/2025,13,41,34,13:41:34,812,Tahap-1
01/08/2025,13,41,34,13:41:34,290,Tahap-1
01/08/2025,13,41,34,13:41:34,276,Tahap-1
01/08/2025,13,41,35,13:41:35,665,Tahap-1
01/08/2025,13,41,35,13:41:35,279,Tahap-1
01/08/2025,13,41,35,13:41:35,487,Tahap-1
01/08/2025,13,41,35,13:41:35,184,Tahap-1
01/08/2025,13,41,35,13:41:35,354,Tahap-1
01/08/2025,13,41,35,13:41:35,219,Tahap-1
01/08/2025,13,41,35,13:41:35,137,Tahap-1
01/08/2025,13,41,35,13:41:35,264,Tahap-1
01/08/2025,13,41,35,13:41:35,-52,Tahap-1
01/08/2025,13,41,35,13:41:35,236,Tahap-1
01/08/2025,13,41,36,13:41:36,-24,Tahap-1
01/08/2025,13,41,36,13:41:36,44,Tahap-1
01/08/2025,13,41,36,13:41:36,12,Tahap-1
01/08/2025,13,41,36,13:41:36,96,Tahap-1
01/08/2025,13,41,36,13:41:36,-136,Tahap-1
01/08/2025,13,41,36,13:41:36,116,Tahap-1
01/08/2025,13,41,36,13:41:36,-160,Tahap-1
01/08/2025,13,41,36,13:41:36,-24,Tahap-1
01/08/2025,13,41,36,13:41:36,-64,Tahap-1
01/08/2025,13,41,36,13:41:36,-184,Tahap-1
01/08/2025,13,41,37,13:41:37,-64,Tahap-1
01/08/2025,13,41,37,13:41:37,-112,Tahap-1
01/08/2025,13,41,37,13:41:37,-320,Tahap-1
01/08/2025,13,41,37,13:41:37,-108,Tahap-1
01/08/2025,13,41,37,13:41:37,-96,Tahap-1
01/08/2025,13,41,37,13:41:37,-176,Tahap-1
01/08/2025,13,41,37,13:41:37,-112,Tahap-1
01/08/2025,13,41,37,13:41:37,-72,Tahap-1
01/08/2025,13,41,37,13:41:37,-196,Tahap-1
01/08/2025,13,41,37,13:41:37,-40,Tahap-1
01/08/2025,13,41,38,13:41:38,-120,Tahap-1
01/08/2025,13,41,38,13:41:38,28,Tahap-1
01/08/2025,13,41,38,13:41:38,-72,Tahap-1
01/08/2025,13,41,38,13:41:38,-76,Tahap-1
01/08/2025,13,41,38,13:41:38,-156,Tahap-1
01/08/2025,13,41,38,13:41:38,80,Tahap-1
01/08/2025,13,41,38,13:41:38,-132,Tahap-1
01/08/2025,13,41,38,13:41:38,116,Tahap-1
01/08/2025,13,41,38,13:41:38,-24,Tahap-1
01/08/2025,13,41,38,13:41:38,108,Tahap-1
01/08/2025,13,41,39,13:41:39,20,Tahap-1
01/08/2025,13,41,39,13:41:39,24,Tahap-1
01/08/2025,13,41,39,13:41:39,80,Tahap-1
01/08/2025,13,41,39,13:41:39,128,Tahap-1
01/08/2025,13,41,39,13:41:39,-204,Tahap-1
01/08/2025,13,41,39,13:41:39,176,Tahap-1
01/08/2025,13,41,39,13:41:39,-104,Tahap-1
01/08/2025,13,41,39,13:41:39,68,Tahap-1
01/08/2025,13,41,39,13:41:39,-64,Tahap-1
01/08/2025,13,41,39,13:41:39,-24,Tahap-1
01/08/2025,13,41,40,13:41:40,-244,Tahap-1
01/08/2025,13,41,40,13:41:40,28,Tahap-1
01/08/2025,13,41,40,13:41:40,-368,Tahap-1
01/08/2025,13,41,40,13:41:40,-44,Tahap-1
01/08/2025,13,41,40,13:41:40,-136,Tahap-1
01/08/2025,13,41,40,13:41:40,-324,Tahap-1
01/08/2025,13,41,40,13:41:40,-220,Tahap-1
01/08/2025,13,41,40,13:41:40,-300,Tahap-1
01/08/2025,13,41,40,13:41:40,-316,Tahap-1
01/08/2025,13,41,40,13:41:40,-208,Tahap-1
01/08/2025,13,41,41,13:41:41,-240,Tahap-1
01/08/2025,13,41,41,13:41:41,-192,Tahap-1
01/08/2025,13,41,41,13:41:41,-272,Tahap-1
01/08/2025,13,41,41,13:41:41,-188,Tahap-1
01/08/2025,13,41,41,13:41:41,-248,Tahap-1
01/08/2025,13,41,41,13:41:41,8,Tahap-1
01/08/2025,13,41,41,13:41:41,-320,Tahap-1
01/08/2025,13,41,41,13:41:41,-28,Tahap-1
01/08/2025,13,41,41,13:41:41,-196,Tahap-1
01/08/2025,13,41,41,13:41:41,-40,Tahap-1
01/08/2025,13,41,42,13:41:42,-152,Tahap-1
01/08/2025,13,41,42,13:41:42,-96,Tahap-1
01/08/2025,13,41,42,13:41:42,36,Tahap-1
01/08/2025,13,41,42,13:41:42,4,Tahap-1
01/08/2025,13,41,42,13:41:42,-132,Tahap-1
01/08/2025,13,41,42,13:41:42,56,Tahap-1
01/08/2025,13,41,42,13:41:42,4,Tahap-1
01/08/2025,13,41,42,13:41:42,-60,Tahap-1
01/08/2025,13,41,42,13:41:42,-24,Tahap-1
01/08/2025,13,41,42,13:41:42,-12,Tahap-1
01/08/2025,13,41,43,13:41:43,-164,Tahap-1
01/08/2025,13,41,43,13:41:43,68,Tahap-1
01/08/2025,13,41,43,13:41:43,-260,Tahap-1
01/08/2025,13,41,43,13:41:43,16,Tahap-1
01/08/2025,13,41,43,13:41:43,-168,Tahap-1
01/08/2025,13,41,43,13:41:43,-176,Tahap-1
01/08/2025,13,41,43,13:41:43,-196,Tahap-1
01/08/2025,13,41,43,13:41:43,-52,Tahap-1
01/08/2025,13,41,43,13:41:43,-368,Tahap-1
01/08/2025,13,41,43,13:41:43,-108,Tahap-1
01/08/2025,13,41,44,13:41:44,-200,Tahap-1
01/08/2025,13,41,44,13:41:44,-232,Tahap-1
01/08/2025,13,41,44,13:41:44,-208,Tahap-1
01/08/2025,13,41,44,13:41:44,-260,Tahap-1
01/08/2025,13,41,44,13:41:44,-236,Tahap-1
01/08/2025,13,41,44,13:41:44,-216,Tahap-1
01/08/2025,13,41,44,13:41:44,-292,Tahap-1
01/08/2025,13,41,44,13:41:44,-160,Tahap-1
01/08/2025,13,41,44,13:41:44,-96,Tahap-1
01/08/2025,13,41,44,13:41:44,-168,Tahap-1
01/08/2025,13,41,45,13:41:45,-112,Tahap-1
