Tanggal,Jam,Menit,Detik,Waktu,frekuensi,label
01/16/2025,11,33,19,11:33:19,69,Tahap-2
01/16/2025,11,33,19,11:33:19,43,Tahap-2
01/16/2025,11,33,19,11:33:19,46,Tahap-2
01/16/2025,11,33,19,11:33:19,92,Tahap-2
01/16/2025,11,33,19,11:33:19,68,Tahap-2
01/16/2025,11,33,19,11:33:19,42,Tahap-2
01/16/2025,11,33,19,11:33:19,52,Tahap-2
01/16/2025,11,33,19,11:33:19,61,Tahap-2
01/16/2025,11,33,19,11:33:19,45,Tahap-2
01/16/2025,11,33,19,11:33:19,35,Tahap-2
01/16/2025,11,33,19,11:33:19,50,Tahap-2
01/16/2025,11,33,19,11:33:19,29,Tahap-2
01/16/2025,11,33,19,11:33:19,23,Tahap-2
01/16/2025,11,33,19,11:33:19,25,Tahap-2
01/16/2025,11,33,19,11:33:19,49,Tahap-2
01/16/2025,11,33,19,11:33:19,33,Tahap-2
01/16/2025,11,33,19,11:33:19,16,Tahap-2
01/16/2025,11,33,19,11:33:19,6,Tahap-2
01/16/2025,11,33,19,11:33:19,71,Tahap-2
01/16/2025,11,33,19,11:33:19,34,Tahap-2
01/16/2025,11,33,19,11:33:19,45,Tahap-2
01/16/2025,11,33,19,11:33:19,3,Tahap-2
01/16/2025,11,33,19,11:33:19,15,Tahap-2
01/16/2025,11,33,19,11:33:19,23,Tahap-2
01/16/2025,11,33,19,11:33:19,28,Tahap-2
01/16/2025,11,33,19,11:33:19,48,Tahap-2
01/16/2025,11,33,19,11:33:19,24,Tahap-2
01/16/2025,11,33,19,11:33:19,23,Tahap-2
01/16/2025,11,33,19,11:33:19,18,Tahap-2
01/16/2025,11,33,20,11:33:20,27,Tahap-2
01/16/2025,11,33,20,11:33:20,38,Tahap-2
01/16/2025,11,33,20,11:33:20,31,Tahap-2
01/16/2025,11,33,20,11:33:20,44,Tahap-2
01/16/2025,11,33,20,11:33:20,60,Tahap-2
01/16/2025,11,33,20,11:33:20,35,Tahap-2
01/16/2025,11,33,20,11:33:20,57,Tahap-2
01/16/2025,11,33,20,11:33:20,32,Tahap-2
01/16/2025,11,33,20,11:33:20,18,Tahap-2
01/16/2025,11,33,20,11:33:20,39,Tahap-2
01/16/2025,11,33,21,11:33:21,21,Tahap-2
01/16/2025,11,33,21,11:33:21,28,Tahap-2
01/16/2025,11,33,21,11:33:21,49,Tahap-2
01/16/2025,11,33,21,11:33:21,35,Tahap-2
01/16/2025,11,33,21,11:33:21,12,Tahap-2
01/16/2025,11,33,21,11:33:21,29,Tahap-2
01/16/2025,11,33,21,11:33:21,5,Tahap-2
01/16/2025,11,33,21,11:33:21,34,Tahap-2
01/16/2025,11,33,21,11:33:21,45,Tahap-2
01/16/2025,11,33,21,11:33:21,53,Tahap-2
01/16/2025,11,33,22,11:33:22,35,Tahap-2
01/16/2025,11,33,22,11:33:22,27,Tahap-2
01/16/2025,11,33,22,11:33:22,29,Tahap-2
01/16/2025,11,33,22,11:33:22,43,Tahap-2
01/16/2025,11,33,22,11:33:22,19,Tahap-2
01/16/2025,11,33,22,11:33:22,21,Tahap-2
01/16/2025,11,33,22,11:33:22,29,Tahap-2
01/16/2025,11,33,22,11:33:22,33,Tahap-2
01/16/2025,11,33,22,11:33:22,27,Tahap-2
01/16/2025,11,33,22,11:33:22,41,Tahap-2
01/16/2025,11,33,23,11:33:23,11,Tahap-2
01/16/2025,11,33,23,11:33:23,30,Tahap-2
01/16/2025,11,33,23,11:33:23,17,Tahap-2
01/16/2025,11,33,23,11:33:23,16,Tahap-2
01/16/2025,11,33,23,11:33:23,47,Tahap-2
01/16/2025,11,33,23,11:33:23,11,Tahap-2
01/16/2025,11,33,23,11:33:23,32,Tahap-2
01/16/2025,11,33,23,11:33:23,18,Tahap-2
01/16/2025,11,33,23,11:33:23,39,Tahap-2
01/16/2025,11,33,23,11:33:23,16,Tahap-2
01/16/2025,11,33,24,11:33:24,12,Tahap-2
01/16/2025,11,33,24,11:33:24,47,Tahap-2
01/16/2025,11,33,24,11:33:24,10,Tahap-2
01/16/2025,11,33,24,11:33:24,11,Tahap-2
01/16/2025,11,33,24,11:33:24,51,Tahap-2
01/16/2025,11,33,24,11:33:24,18,Tahap-2
01/16/2025,11,33,24,11:33:24,23,Tahap-2
01/16/2025,11,33,24,11:33:24,4,Tahap-2
01/16/2025,11,33,24,11:33:24,30,Tahap-2
01/16/2025,11,33,24,11:33:24,24,Tahap-2
01/16/2025,11,33,25,11:33:25,14,Tahap-2
01/16/2025,11,33,25,11:33:25,51,Tahap-2
01/16/2025,11,33,25,11:33:25,79,Tahap-2
01/16/2025,11,33,25,11:33:25,28,Tahap-2
01/16/2025,11,33,25,11:33:25,23,Tahap-2
01/16/2025,11,33,25,11:33:25,23,Tahap-2
01/16/2025,11,33,25,11:33:25,12,Tahap-2
01/16/2025,11,33,25,11:33:25,31,Tahap-2
01/16/2025,11,33,25,11:33:25,32,Tahap-2
