Tanggal,Jam,Menit,Detik,Waktu,frekuensi,label
01/13/2025,10,20,7,10:20:07,658,Tahap-2
01/13/2025,10,20,7,10:20:07,336,Tahap-2
01/13/2025,10,20,7,10:20:07,51,Tahap-2
01/13/2025,10,20,7,10:20:07,267,Tahap-2
01/13/2025,10,20,8,10:20:08,158,Tahap-2
01/13/2025,10,20,8,10:20:08,176,Tahap-2
01/13/2025,10,20,8,10:20:08,75,Tahap-2
01/13/2025,10,20,8,10:20:08,99,Tahap-2
01/13/2025,10,20,8,10:20:08,151,Tahap-2
01/13/2025,10,20,8,10:20:08,191,Tahap-2
01/13/2025,10,20,8,10:20:08,173,Tahap-2
01/13/2025,10,20,8,10:20:08,137,Tahap-2
01/13/2025,10,20,8,10:20:08,101,Tahap-2
01/13/2025,10,20,8,10:20:08,106,Tahap-2
01/13/2025,10,20,9,10:20:09,178,Tahap-2
01/13/2025,10,20,9,10:20:09,121,Tahap-2
01/13/2025,10,20,9,10:20:09,79,Tahap-2
01/13/2025,10,20,9,10:20:09,43,Tahap-2
01/13/2025,10,20,9,10:20:09,90,Tahap-2
01/13/2025,10,20,9,10:20:09,187,Tahap-2
01/13/2025,10,20,9,10:20:09,115,Tahap-2
01/13/2025,10,20,9,10:20:09,155,Tahap-2
01/13/2025,10,20,9,10:20:09,971,Tahap-2
01/13/2025,10,20,9,10:20:09,98,Tahap-2
01/13/2025,10,20,10,10:20:10,64,Tahap-2
01/13/2025,10,20,10,10:20:10,100,Tahap-2
01/13/2025,10,20,10,10:20:10,45,Tahap-2
01/13/2025,10,20,10,10:20:10,173,Tahap-2
01/13/2025,10,20,10,10:20:10,77,Tahap-2
01/13/2025,10,20,10,10:20:10,220,Tahap-2
01/13/2025,10,20,10,10:20:10,99,Tahap-2
01/13/2025,10,20,10,10:20:10,63,Tahap-2
01/13/2025,10,20,10,10:20:10,82,Tahap-2
01/13/2025,10,20,10,10:20:10,47,Tahap-2
01/13/2025,10,20,11,10:20:11,86,Tahap-2
01/13/2025,10,20,11,10:20:11,110,Tahap-2
01/13/2025,10,20,11,10:20:11,137,Tahap-2
01/13/2025,10,20,11,10:20:11,57,Tahap-2
01/13/2025,10,20,11,10:20:11,106,Tahap-2
01/13/2025,10,20,11,10:20:11,81,Tahap-2
01/13/2025,10,20,11,10:20:11,104,Tahap-2
01/13/2025,10,20,11,10:20:11,16,Tahap-2
01/13/2025,10,20,11,10:20:11,289,Tahap-2
01/13/2025,10,20,11,10:20:11,112,Tahap-2
01/13/2025,10,20,12,10:20:12,82,Tahap-2
01/13/2025,10,20,12,10:20:12,671,Tahap-2
01/13/2025,10,20,12,10:20:12,156,Tahap-2
01/13/2025,10,20,12,10:20:12,200,Tahap-2
01/13/2025,10,20,12,10:20:12,132,Tahap-2
01/13/2025,10,20,12,10:20:12,189,Tahap-2
01/13/2025,10,20,12,10:20:12,162,Tahap-2
01/13/2025,10,20,12,10:20:12,112,Tahap-2
01/13/2025,10,20,12,10:20:12,98,Tahap-2
01/13/2025,10,20,12,10:20:12,40,Tahap-2
01/13/2025,10,20,13,10:20:13,121,Tahap-2
01/13/2025,10,20,13,10:20:13,74,Tahap-2
01/13/2025,10,20,13,10:20:13,124,Tahap-2
01/13/2025,10,20,13,10:20:13,159,Tahap-2
01/13/2025,10,20,13,10:20:13,127,Tahap-2
01/13/2025,10,20,13,10:20:13,157,Tahap-2
01/13/2025,10,20,13,10:20:13,193,Tahap-2
01/13/2025,10,20,13,10:20:13,140,Tahap-2
01/13/2025,10,20,13,10:20:13,218,Tahap-2
01/13/2025,10,20,13,10:20:13,190,Tahap-2
01/13/2025,10,20,14,10:20:14,397,Tahap-2
01/13/2025,10,20,14,10:20:14,271,Tahap-2
01/13/2025,10,20,14,10:20:14,211,Tahap-2
01/13/2025,10,20,14,10:20:14,729,Tahap-2
01/13/2025,10,20,14,10:20:14,1659,Tahap-2
01/13/2025,10,20,15,10:20:15,134,Tahap-2
01/13/2025,10,20,15,10:20:15,335,Tahap-2
01/13/2025,10,20,15,10:20:15,178,Tahap-2
01/13/2025,10,20,15,10:20:15,163,Tahap-2
01/13/2025,10,20,15,10:20:15,122,Tahap-2
01/13/2025,10,20,15,10:20:15,52,Tahap-2
01/13/2025,10,20,15,10:20:15,128,Tahap-2
01/13/2025,10,20,15,10:20:15,170,Tahap-2
01/13/2025,10,20,15,10:20:15,147,Tahap-2
01/13/2025,10,20,15,10:20:15,61,Tahap-2
01/13/2025,10,20,15,10:20:15,86,Tahap-2
01/13/2025,10,20,15,10:20:15,61,Tahap-2
01/13/2025,10,20,15,10:20:15,75,Tahap-2
01/13/2025,10,20,15,10:20:15,290,Tahap-2
01/13/2025,10,20,15,10:20:15,194,Tahap-2
01/13/2025,10,20,16,10:20:16,291,Tahap-2
01/13/2025,10,20,16,10:20:16,1315,Tahap-2
01/13/2025,10,20,16,10:20:16,315,Tahap-2
01/13/2025,10,20,16,10:20:16,532,Tahap-2
01/13/2025,10,20,16,10:20:16,417,Tahap-2
01/13/2025,10,20,16,10:20:16,346,Tahap-2
01/13/2025,10,20,16,10:20:16,515,Tahap-2
01/13/2025,10,20,16,10:20:16,863,Tahap-2
01/13/2025,10,20,16,10:20:16,180,Tahap-2
01/13/2025,10,20,16,10:20:16,484,Tahap-2
01/13/2025,10,20,17,10:20:17,342,Tahap-2
01/13/2025,10,20,17,10:20:17,164,Tahap-2
01/13/2025,10,20,17,10:20:17,194,Tahap-2
01/13/2025,10,20,17,10:20:17,265,Tahap-2
01/13/2025,10,20,17,10:20:17,65,Tahap-2
01/13/2025,10,20,17,10:20:17,78,Tahap-2
01/13/2025,10,20,17,10:20:17,72,Tahap-2
01/13/2025,10,20,17,10:20:17,172,Tahap-2
01/13/2025,10,20,17,10:20:17,93,Tahap-2
01/13/2025,10,20,17,10:20:17,130,Tahap-2
01/13/2025,10,20,18,10:20:18,10,Tahap-2
01/13/2025,10,20,18,10:20:18,310,Tahap-2
01/13/2025,10,20,18,10:20:18,119,Tahap-2
01/13/2025,10,20,18,10:20:18,137,Tahap-2
01/13/2025,10,20,18,10:20:18,564,Tahap-2
01/13/2025,10,20,18,10:20:18,191,Tahap-2
01/13/2025,10,20,18,10:20:18,366,Tahap-2
01/13/2025,10,20,18,10:20:18,467,Tahap-2
01/13/2025,10,20,18,10:20:18,437,Tahap-2
01/13/2025,10,20,18,10:20:18,691,Tahap-2
01/13/2025,10,20,19,10:20:19,463,Tahap-2
01/13/2025,10,20,19,10:20:19,256,Tahap-2
01/13/2025,10,20,19,10:20:19,293,Tahap-2
01/13/2025,10,20,19,10:20:19,222,Tahap-2
01/13/2025,10,20,19,10:20:19,67,Tahap-2
01/13/2025,10,20,19,10:20:19,183,Tahap-2
01/13/2025,10,20,19,10:20:19,74,Tahap-2
01/13/2025,10,20,19,10:20:19,144,Tahap-2
01/13/2025,10,20,19,10:20:19,261,Tahap-2
01/13/2025,10,20,19,10:20:19,126,Tahap-2
01/13/2025,10,20,20,10:20:20,198,Tahap-2
01/13/2025,10,20,20,10:20:20,151,Tahap-2
01/13/2025,10,20,20,10:20:20,999,Tahap-2
01/13/2025,10,20,20,10:20:20,-320,Tahap-2
01/13/2025,10,20,20,10:20:20,32,Tahap-2
01/13/2025,10,20,20,10:20:20,-96,Tahap-2
01/13/2025,10,20,20,10:20:20,208,Tahap-2
01/13/2025,10,20,20,10:20:20,-48,Tahap-2
01/13/2025,10,20,20,10:20:20,56,Tahap-2
01/13/2025,10,20,20,10:20:20,152,Tahap-2
01/13/2025,10,20,21,10:20:21,120,Tahap-2
01/13/2025,10,20,21,10:20:21,-208,Tahap-2
01/13/2025,10,20,21,10:20:21,40,Tahap-2
01/13/2025,10,20,21,10:20:21,152,Tahap-2
01/13/2025,10,20,21,10:20:21,-184,Tahap-2
01/13/2025,10,20,21,10:20:21,-216,Tahap-2
01/13/2025,10,20,21,10:20:21,48,Tahap-2
01/13/2025,10,20,21,10:20:21,224,Tahap-2
01/13/2025,10,20,21,10:20:21,-104,Tahap-2
01/13/2025,10,20,21,10:20:21,176,Tahap-2
01/13/2025,10,20,22,10:20:22,208,Tahap-2
01/13/2025,10,20,22,10:20:22,48,Tahap-2
01/13/2025,10,20,22,10:20:22,-32,Tahap-2
01/13/2025,10,20,22,10:20:22,64,Tahap-2
01/13/2025,10,20,22,10:20:22,152,Tahap-2
01/13/2025,10,20,22,10:20:22,-40,Tahap-2
01/13/2025,10,20,22,10:20:22,-40,Tahap-2
01/13/2025,10,20,22,10:20:22,-120,Tahap-2
01/13/2025,10,20,22,10:20:22,328,Tahap-2
01/13/2025,10,20,22,10:20:22,-32,Tahap-2
01/13/2025,10,20,23,10:20:23,-88,Tahap-2
01/13/2025,10,20,23,10:20:23,408,Tahap-2
01/13/2025,10,20,23,10:20:23,64,Tahap-2
01/13/2025,10,20,23,10:20:23,-144,Tahap-2
01/13/2025,10,20,23,10:20:23,144,Tahap-2
01/13/2025,10,20,23,10:20:23,88,Tahap-2
01/13/2025,10,20,23,10:20:23,-32,Tahap-2
01/13/2025,10,20,23,10:20:23,24,Tahap-2
01/13/2025,10,20,23,10:20:23,-48,Tahap-2
01/13/2025,10,20,23,10:20:23,88,Tahap-2
01/13/2025,10,20,24,10:20:24,232,Tahap-2
01/13/2025,10,20,24,10:20:24,-40,Tahap-2
01/13/2025,10,20,24,10:20:24,200,Tahap-2
01/13/2025,10,20,24,10:20:24,472,Tahap-2
01/13/2025,10,20,24,10:20:24,-176,Tahap-2
01/13/2025,10,20,24,10:20:24,328,Tahap-2
01/13/2025,10,20,24,10:20:24,-80,Tahap-2
01/13/2025,10,20,24,10:20:24,-56,Tahap-2
01/13/2025,10,20,24,10:20:24,48,Tahap-2
01/13/2025,10,20,25,10:20:25,128,Tahap-2
01/13/2025,10,20,25,10:20:25,96,Tahap-2
01/13/2025,10,20,25,10:20:25,-40,Tahap-2
01/13/2025,10,20,25,10:20:25,160,Tahap-2
01/13/2025,10,20,25,10:20:25,144,Tahap-2
01/13/2025,10,20,25,10:20:25,160,Tahap-2
01/13/2025,10,20,25,10:20:25,-192,Tahap-2
01/13/2025,10,20,25,10:20:25,224,Tahap-2
01/13/2025,10,20,25,10:20:25,40,Tahap-2
01/13/2025,10,20,25,10:20:25,-48,Tahap-2
01/13/2025,10,20,26,10:20:26,-144,Tahap-2
01/13/2025,10,20,26,10:20:26,304,Tahap-2
01/13/2025,10,20,26,10:20:26,32,Tahap-2
01/13/2025,10,20,26,10:20:26,8,Tahap-2
01/13/2025,10,20,26,10:20:26,208,Tahap-2
01/13/2025,10,20,26,10:20:26,96,Tahap-2
01/13/2025,10,20,26,10:20:26,-56,Tahap-2
01/13/2025,10,20,26,10:20:26,48,Tahap-2
01/13/2025,10,20,26,10:20:26,-16,Tahap-2
01/13/2025,10,20,26,10:20:26,40,Tahap-2
01/13/2025,10,20,27,10:20:27,-136,Tahap-2
01/13/2025,10,20,27,10:20:27,-152,Tahap-2
01/13/2025,10,20,27,10:20:27,104,Tahap-2
01/13/2025,10,20,27,10:20:27,216,Tahap-2
01/13/2025,10,20,27,10:20:27,-152,Tahap-2
01/13/2025,10,20,27,10:20:27,248,Tahap-2
01/13/2025,10,20,27,10:20:27,104,Tahap-2
01/13/2025,10,20,27,10:20:27,-72,Tahap-2
01/13/2025,10,20,27,10:20:27,-56,Tahap-2
01/13/2025,10,20,27,10:20:27,184,Tahap-2
